order_id,order_date,customer_id,product_id,quantity,unit_price,discount_pct
579,2024-08-29,248,3,4,121.61,10
3452,2024-06-27,58,7,1,37.71,10
3060,2024-04-30,240,4,5,72.91,5
2055,2025-08-07,253,24,1,73.36,15
3825,2024-12-20,100,16,1,22.92,0
1248,2024-05-28,213,18,4,113.61,0
2897,2024-05-19,148,29,2,98.91,10
15,2024-11-04,50,23,2,102.85,5
3324,2025-08-14,101,37,5,149.41,0
4014,2025-06-30,156,21,1,97.59,0
3525,2024-11-10,147,24,5,73.36,0
3376,2024-12-21,68,35,4,11.58,0
338,2024-12-26,300,24,1,73.36,10
809,2024-11-10,101,9,4,102.79,0
4216,2025-08-30,209,39,3,39.05,0
3266,2025-03-13,96,30,1,97.13,10
2293,2025-06-02,202,3,4,121.61,0
2274,2024-08-25,102,13,5,18.09,0
3055,2024-05-10,131,8,5,103.07,0
1190,2025-02-21,66,1,3,47.8,5
2301,2024-07-02,171,14,3,62.21,15
1111,2025-03-22,146,8,3,103.07,5
1424,2024-12-26,236,2,1,131.21,0
591,2025-03-31,25,5,5,15.92,0
1128,2025-07-03,210,37,5,149.41,0
717,2024-05-12,240,24,3,73.36,0
3916,2024-06-19,42,35,4,11.58,0
3897,2024-05-30,295,9,1,102.79,0
1574,2025-05-29,57,18,5,113.61,0
89,2024-09-25,176,17,3,58.44,10
2737,2025-06-27,201,38,4,21.84,10
1555,2024-12-21,201,22,5,58.86,0
893,2025-03-19,257,16,1,22.92,15
3792,2025-06-04,289,35,3,11.58,10
2144,2024-05-23,15,20,5,60.25,5
3807,2024-06-21,226,19,5,43.01,5
2491,2025-03-06,287,15,4,43.35,15
2065,2025-01-21,235,38,3,21.84,10
3738,2024-12-08,208,2,3,131.21,0
3539,2024-04-23,231,6,1,114.35,15
401,2025-07-16,49,25,2,94.83,15
823,2025-05-20,213,32,1,106.66,5
3805,2025-02-25,223,40,4,82.94,0
1998,2024-06-14,105,4,2,72.91,0
1271,2025-07-20,213,39,3,39.05,0
229,2024-09-09,176,21,3,97.59,0
2823,2024-11-01,13,30,5,97.13,0
2717,2024-12-22,147,24,1,73.36,15
4062,2024-11-21,273,12,3,85.81,0
583,2025-06-12,190,19,1,43.01,0
1573,2025-08-14,141,28,3,93.46,0
3458,2025-03-22,66,20,2,60.25,15
635,2024-05-14,220,4,1,72.91,0
2786,2025-08-18,109,16,1,22.92,0
3268,2024-11-18,192,31,2,72.32,0
213,2024-07-03,89,4,4,72.91,5
3759,2025-04-16,31,38,2,21.84,15
2509,2024-08-23,81,1,2,47.8,0
2407,2024-04-11,150,10,2,62.62,0
2505,2025-05-10,185,4,4,72.91,0
3519,2024-04-22,134,35,3,11.58,10
1754,2024-09-07,8,31,4,72.32,0
256,2025-04-17,251,12,3,85.81,0
1556,2024-12-21,39,2,5,131.21,10
1858,2024-04-06,282,30,1,97.13,5
320,2025-05-23,199,21,1,97.59,15
2055,2025-08-07,253,28,5,93.46,10
3462,2024-04-08,124,25,5,94.83,5
3161,2024-07-11,158,17,1,58.44,15
2343,2024-08-25,131,14,1,62.21,10
3326,2025-05-08,119,3,3,121.61,0
4297,2025-01-04,209,39,5,39.05,15
2686,2024-05-29,296,21,2,97.59,5
2034,2025-09-09,14,14,1,62.21,0
4249,2025-05-18,159,22,1,58.86,0
3586,2024-07-13,84,21,3,97.59,0
129,2024-12-08,297,4,4,72.91,0
539,2024-05-12,64,40,4,82.94,0
1983,2025-07-22,5,24,1,73.36,0
3864,2024-07-20,282,25,3,94.83,5
1595,2024-09-18,102,39,4,39.05,5
1542,2024-12-20,220,28,2,93.46,0
820,2025-06-18,80,25,5,94.83,0
3226,2024-05-27,148,15,3,43.35,15
3005,2024-07-25,150,8,2,103.07,10
1283,2025-09-20,25,34,2,21.92,15
3968,2025-02-22,241,22,5,58.86,5
3830,2025-05-12,218,37,4,149.41,15
1882,2024-05-25,150,24,4,73.36,0
678,2024-07-06,184,23,1,102.85,10
3124,2024-06-15,218,38,4,21.84,0
1488,2024-11-21,116,25,3,94.83,0
3679,2024-09-10,94,29,1,98.91,0
1896,2024-04-20,231,35,2,11.58,5
1288,2024-10-16,88,18,5,113.61,15
822,2025-07-25,101,13,1,18.09,10
141,2024-11-20,226,25,3,94.83,0
407,2025-02-19,286,2,1,131.21,5
3522,2024-05-03,64,31,5,72.32,15
3322,2024-11-03,197,37,4,149.41,0
2574,2024-12-23,21,7,5,37.71,0
105,2024-10-25,194,11,5,127.63,5
3162,2024-04-29,58,7,3,37.71,0
2151,2024-05-13,232,32,3,106.66,15
3414,2024-09-29,46,3,4,121.61,15
1791,2025-06-08,58,28,5,93.46,15
1880,2025-06-20,20,29,2,98.91,15
166,2025-01-21,72,21,5,97.59,0
2387,2024-10-08,242,8,5,103.07,15
1452,2025-04-02,244,16,1,22.92,10
1684,2024-09-26,27,37,5,149.41,0
1160,2024-04-11,134,34,3,21.92,0
1437,2024-07-20,167,5,2,15.92,5
2471,2024-12-22,37,13,1,18.09,5
2066,2025-09-29,15,21,5,97.59,5
4152,2024-12-09,29,33,2,99.14,5
3771,2024-10-29,205,17,4,58.44,0
4087,2024-11-14,219,25,4,94.83,0
503,2024-06-26,56,40,4,82.94,0
2368,2025-08-21,101,32,2,106.66,5
12,2024-11-07,133,15,4,43.35,5
1505,2025-08-02,21,23,2,102.85,0
3721,2025-02-16,216,30,3,97.13,0
2972,2024-04-26,295,33,3,99.14,10
3933,2024-12-28,297,19,4,43.01,15
3612,2024-11-16,265,37,1,149.41,5
3545,2025-03-30,51,30,1,97.13,0
2908,2025-05-22,183,23,5,102.85,5
3855,2025-05-09,129,18,2,113.61,0
1110,2025-01-18,166,3,3,121.61,0
953,2024-06-16,67,1,4,47.8,0
1447,2024-10-21,168,25,2,94.83,0
3135,2024-06-09,118,9,4,102.79,5
3545,2025-03-30,51,24,5,73.36,15
2054,2025-09-03,115,39,1,39.05,5
1300,2024-11-01,182,26,4,141.76,0
953,2024-06-16,67,10,4,62.62,0
3463,2025-02-01,165,4,2,72.91,15
2200,2025-02-09,116,33,5,99.14,0
3692,2025-07-12,194,5,3,15.92,0
2942,2024-05-07,231,37,5,149.41,5
4287,2025-09-28,258,2,5,131.21,0
1175,2024-11-02,154,8,2,103.07,5
2848,2025-01-23,135,16,4,22.92,0
3792,2025-06-04,289,29,1,98.91,5
2542,2025-01-18,204,20,2,60.25,0
2958,2025-06-14,263,7,4,37.71,0
2657,2025-03-23,217,29,3,98.91,0
2352,2024-08-10,3,5,2,15.92,0
38,2025-03-03,66,28,5,93.46,0
3761,2024-07-02,214,27,5,52.56,15
3003,2024-07-05,264,36,2,10.4,10
1433,2024-09-16,19,10,2,62.62,10
3115,2025-03-24,270,22,4,58.86,15
3581,2025-02-28,231,33,3,99.14,0
4260,2024-12-27,202,28,2,93.46,10
4244,2025-02-25,285,28,5,93.46,15
1550,2025-07-13,199,3,5,121.61,0
1107,2025-03-30,230,19,5,43.01,10
1830,2024-05-13,118,25,5,94.83,10
2196,2025-09-05,156,16,4,22.92,15
2883,2025-04-26,292,2,5,131.21,15
3948,2025-01-28,73,30,5,97.13,10
606,2024-11-06,166,32,3,106.66,10
2799,2024-11-25,227,39,4,39.05,10
3948,2025-01-28,73,3,4,121.61,5
1774,2025-07-23,64,2,5,131.21,10
2604,2025-07-20,278,23,2,102.85,5
3923,2024-08-31,27,35,4,11.58,0
1644,2024-04-06,282,13,4,18.09,15
1631,2024-05-01,232,22,4,58.86,0
4079,2024-09-02,183,20,5,60.25,5
3505,2024-06-04,19,39,3,39.05,10
4103,2024-04-04,124,27,4,52.56,0
2208,2024-11-01,98,7,5,37.71,5
1875,2025-05-29,285,27,2,52.56,10
3270,2025-03-14,272,14,2,62.21,0
2698,2025-05-13,65,27,4,52.56,10
2491,2025-03-06,287,11,3,127.63,0
942,2024-07-04,220,40,1,82.94,15
3063,2025-04-17,36,6,1,114.35,0
1948,2025-08-09,92,5,2,15.92,0
2373,2025-04-01,46,11,3,127.63,0
1927,2025-04-11,208,30,4,97.13,0
750,2024-12-12,106,22,1,58.86,15
3482,2025-05-12,17,23,2,102.85,0
3732,2024-11-20,282,19,5,43.01,0
1773,2025-05-18,213,7,1,37.71,0
1423,2024-10-13,151,18,1,113.61,0
1124,2025-05-07,183,15,2,43.35,15
1243,2025-02-05,190,22,3,58.86,5
3324,2025-08-14,101,10,2,62.62,5
1607,2024-06-27,241,39,5,39.05,5
1963,2024-05-27,72,32,1,106.66,5
978,2024-07-31,190,21,5,97.59,0
1633,2025-07-28,255,39,5,39.05,15
471,2024-04-30,76,31,2,72.32,5
1237,2025-09-02,248,17,3,58.44,15
2535,2025-01-30,53,6,4,114.35,0
1127,2024-11-27,180,29,4,98.91,15
2291,2024-04-14,64,16,3,22.92,10
1193,2024-10-20,176,30,3,97.13,0
2300,2025-01-14,112,37,2,149.41,0
3952,2024-12-09,247,14,2,62.21,10
2204,2025-05-17,27,28,1,93.46,15
3681,2025-01-25,27,16,2,22.92,15
78,2024-04-24,64,33,5,99.14,0
3085,2024-12-14,288,13,2,18.09,5
3214,2024-12-21,10,10,4,62.62,10
3974,2025-08-06,44,4,1,72.91,10
2013,2025-05-29,133,31,1,72.32,10
2654,2025-04-10,265,28,5,93.46,10
681,2025-09-30,10,26,1,141.76,0
4251,2025-04-21,100,19,2,43.01,0
3692,2025-07-12,194,27,5,52.56,0
3105,2025-09-16,205,39,5,39.05,10
884,2025-06-07,254,24,1,73.36,0
784,2024-05-01,150,37,3,149.41,15
3476,2025-05-11,285,32,4,106.66,5
3837,2025-04-27,88,27,1,52.56,5
1885,2024-04-20,124,19,1,43.01,15
4090,2025-04-23,78,37,1,149.41,0
3912,2024-11-28,75,24,1,73.36,0
1113,2024-09-20,9,35,5,11.58,0
3904,2024-07-23,39,9,2,102.79,10
3930,2024-08-15,46,26,3,141.76,0
2838,2025-01-27,258,30,1,97.13,0
3373,2025-08-04,189,9,3,102.79,15
1518,2025-04-15,61,26,2,141.76,0
3945,2024-07-14,42,21,2,97.59,15
2466,2024-04-03,134,14,4,62.21,10
4015,2024-12-05,2,22,1,58.86,10
342,2025-03-05,59,14,2,62.21,0
686,2025-01-27,292,4,4,72.91,5
2442,2025-03-04,280,34,2,21.92,15
528,2025-04-03,171,4,3,72.91,0
1894,2024-07-06,82,12,2,85.81,0
193,2024-06-01,296,33,4,99.14,0
3594,2024-11-13,12,39,5,39.05,5
2175,2024-12-23,125,2,5,131.21,10
3051,2025-02-16,288,39,2,39.05,15
4081,2025-02-16,198,20,5,60.25,10
3053,2024-05-16,33,7,2,37.71,5
3986,2024-12-18,71,16,4,22.92,10
2861,2024-10-10,116,2,4,131.21,15
411,2024-10-07,6,40,1,82.94,15
884,2025-06-07,254,11,2,127.63,10
2900,2024-12-18,278,1,2,47.8,0
1931,2025-05-26,71,21,5,97.59,10
744,2024-04-08,64,37,5,149.41,15
2944,2025-06-09,228,28,5,93.46,10
3316,2025-02-20,268,2,5,131.21,5
887,2024-07-13,157,6,1,114.35,5
1734,2024-07-29,56,39,2,39.05,10
1028,2024-12-07,237,6,1,114.35,0
382,2024-12-17,192,23,5,102.85,0
2540,2024-10-19,241,16,1,22.92,5
4,2024-04-22,64,16,2,22.92,0
777,2025-07-23,222,18,1,113.61,0
2627,2025-05-01,241,17,3,58.44,10
3948,2025-01-28,73,40,4,82.94,10
2496,2025-09-08,49,36,3,10.4,0
3336,2024-11-23,4,6,5,114.35,5
713,2024-11-06,144,24,5,73.36,5
1459,2024-12-09,105,26,2,141.76,15
1921,2024-08-13,65,32,2,106.66,0
4204,2025-04-06,229,11,3,127.63,0
2339,2025-09-11,260,12,1,85.81,5
2019,2025-09-08,22,23,4,102.85,15
3476,2025-05-11,285,31,2,72.32,5
2889,2025-02-02,245,26,5,141.76,0
2961,2025-09-03,247,31,4,72.32,5
2086,2024-08-25,295,18,3,113.61,10
2029,2024-09-22,63,37,4,149.41,0
4312,2024-12-09,65,18,1,113.61,0
72,2024-06-23,15,14,5,62.21,15
1993,2025-02-04,143,20,5,60.25,0
3655,2024-12-13,45,19,1,43.01,10
187,2025-03-26,110,40,1,82.94,0
2768,2024-12-22,226,16,4,22.92,0
3699,2024-11-22,206,9,3,102.79,10
2843,2025-08-21,136,18,3,113.61,0
2309,2024-05-13,124,13,1,18.09,0
1342,2024-06-25,29,40,2,82.94,5
876,2025-04-23,291,4,5,72.91,5
1027,2025-08-09,58,2,2,131.21,0
2171,2025-08-05,133,3,5,121.61,0
4025,2024-06-13,273,33,1,99.14,15
3611,2024-08-29,44,1,1,47.8,0
4114,2024-12-19,189,33,4,99.14,0
2165,2024-10-31,253,1,1,47.8,0
446,2024-12-03,112,34,2,21.92,15
2718,2025-04-25,278,14,3,62.21,0
2265,2025-01-12,133,38,2,21.84,0
3959,2025-05-04,85,25,3,94.83,0
3059,2025-06-05,145,30,5,97.13,0
1033,2024-04-06,242,1,2,47.8,0
2381,2024-04-13,124,21,1,97.59,5
1626,2024-10-16,294,38,4,21.84,15
4115,2024-12-19,200,29,1,98.91,0
3181,2025-07-23,203,37,1,149.41,5
4069,2024-12-03,178,22,4,58.86,10
2175,2024-12-23,125,27,3,52.56,5
1490,2024-11-21,152,19,4,43.01,0
4119,2025-03-03,248,9,5,102.79,0
839,2025-05-29,97,21,1,97.59,15
3748,2024-11-22,204,14,3,62.21,15
3725,2024-07-18,243,35,3,11.58,10
232,2025-03-22,164,6,4,114.35,0
1084,2025-01-20,274,34,2,21.92,0
2944,2025-06-09,228,16,4,22.92,0
2307,2024-09-20,87,23,2,102.85,10
3939,2024-09-29,264,22,2,58.86,0
1639,2024-04-22,232,26,1,141.76,10
809,2024-11-10,101,22,3,58.86,0
2630,2025-06-03,168,10,4,62.62,0
1652,2024-04-24,296,26,4,141.76,0
2249,2025-04-15,251,39,4,39.05,0
2706,2025-01-23,64,25,2,94.83,10
9,2025-09-08,56,15,4,43.35,15
2594,2025-05-13,152,32,3,106.66,15
1358,2024-09-07,274,37,3,149.41,5
2436,2024-11-14,300,7,5,37.71,10
1726,2024-09-06,241,21,2,97.59,10
3398,2024-06-06,241,7,1,37.71,0
1381,2025-05-28,260,28,2,93.46,10
2317,2025-03-09,21,25,4,94.83,5
3635,2024-06-18,112,14,2,62.21,10
2640,2024-05-21,295,9,2,102.79,0
3131,2025-09-21,204,25,2,94.83,0
853,2025-07-29,179,5,2,15.92,15
2954,2024-08-29,146,26,3,141.76,15
1105,2025-06-07,182,36,3,10.4,0
3232,2024-09-02,164,4,3,72.91,0
1087,2024-10-01,170,2,1,131.21,0
3722,2024-05-27,221,15,4,43.35,10
3641,2025-01-09,225,31,1,72.32,5
2529,2024-12-31,224,18,5,113.61,5
367,2024-12-13,35,21,1,97.59,15
4304,2024-12-24,210,11,4,127.63,0
4207,2025-08-29,160,31,2,72.32,15
2286,2024-10-14,294,21,4,97.59,0
558,2024-07-02,7,20,5,60.25,0
1995,2025-05-07,98,38,1,21.84,10
2717,2024-12-22,147,26,4,141.76,15
3212,2024-08-27,27,11,5,127.63,10
241,2025-04-26,190,3,4,121.61,0
161,2024-11-24,268,14,2,62.21,0
2184,2024-09-28,241,37,4,149.41,0
982,2024-07-15,44,10,3,62.62,0
3550,2025-04-05,178,14,5,62.21,0
1397,2024-12-29,183,18,2,113.61,15
560,2025-03-07,272,19,4,43.01,0
3804,2024-11-04,293,5,3,15.92,15
2806,2024-11-22,34,12,1,85.81,10
1321,2024-05-31,214,1,4,47.8,0
2388,2025-05-18,17,11,2,127.63,10
912,2025-09-30,60,23,5,102.85,0
3966,2024-08-24,27,22,4,58.86,0
719,2024-11-07,57,8,4,103.07,5
193,2024-06-01,296,28,3,93.46,0
3646,2025-05-22,275,34,5,21.92,0
409,2025-07-24,141,34,3,21.92,0
200,2024-07-28,71,3,1,121.61,0
2423,2025-03-03,138,9,4,102.79,0
1380,2024-06-17,84,15,5,43.35,0
2533,2025-01-21,227,28,2,93.46,10
3820,2025-09-14,254,36,2,10.4,5
2274,2024-08-25,102,5,3,15.92,0
1198,2024-06-18,156,39,1,39.05,0
1375,2025-03-16,37,30,1,97.13,10
3795,2024-11-28,62,23,2,102.85,5
3133,2025-06-08,260,40,4,82.94,5
4080,2024-07-12,156,6,5,114.35,5
3609,2024-10-12,98,27,3,52.56,15
3292,2024-12-25,98,16,2,22.92,15
1312,2024-11-20,207,18,4,113.61,10
2065,2025-01-21,235,26,1,141.76,5
2623,2025-03-19,258,25,4,94.83,10
2161,2024-08-12,46,20,5,60.25,15
4212,2025-07-16,110,28,5,93.46,5
4060,2025-06-23,251,11,3,127.63,0
2104,2025-07-13,299,36,5,10.4,0
2058,2025-08-23,92,10,4,62.62,5
199,2024-06-18,242,33,5,99.14,0
997,2024-11-04,21,28,4,93.46,5
1733,2025-08-14,238,15,2,43.35,0
247,2025-05-12,283,34,5,21.92,10
4266,2024-10-07,104,31,2,72.32,0
3584,2024-12-18,269,30,3,97.13,0
3952,2024-12-09,247,31,4,72.32,15
2851,2025-08-27,291,36,4,10.4,0
2770,2025-04-17,187,30,4,97.13,15
2368,2025-08-21,101,5,3,15.92,0
2963,2024-11-29,53,35,3,11.58,0
1181,2025-03-21,235,10,2,62.62,0
2317,2025-03-09,21,36,2,10.4,0
1862,2025-07-05,28,18,3,113.61,15
568,2025-09-28,150,13,1,18.09,0
2161,2024-08-12,46,3,5,121.61,0
2323,2025-02-25,12,8,5,103.07,5
1332,2025-08-09,200,4,3,72.91,10
265,2024-10-05,255,6,2,114.35,15
1224,2025-04-07,150,37,4,149.41,15
2503,2024-06-13,158,18,3,113.61,0
1439,2024-08-02,62,17,4,58.44,0
1042,2024-07-09,102,8,2,103.07,10
836,2025-08-11,243,22,2,58.86,0
3355,2025-02-02,206,6,1,114.35,10
3186,2024-12-22,28,28,2,93.46,15
2841,2025-06-06,46,8,4,103.07,0
62,2025-04-11,204,16,2,22.92,5
4008,2025-08-08,145,1,1,47.8,10
1011,2025-09-23,264,30,2,97.13,0
1989,2024-05-19,232,33,5,99.14,15
1398,2024-08-02,81,13,5,18.09,10
1069,2024-11-17,197,20,2,60.25,10
780,2025-01-07,98,17,3,58.44,0
739,2025-03-03,9,39,1,39.05,15
789,2024-10-21,20,15,5,43.35,0
2590,2025-09-15,279,4,4,72.91,0
2407,2024-04-11,150,26,3,141.76,10
1847,2025-09-05,25,36,5,10.4,0
2356,2024-06-26,59,26,1,141.76,0
3053,2024-05-16,33,4,5,72.91,10
3901,2024-11-06,51,10,1,62.62,0
565,2024-11-01,248,23,4,102.85,0
2810,2024-04-09,242,20,5,60.25,10
4066,2024-10-25,172,5,2,15.92,0
1341,2024-12-19,293,34,2,21.92,0
1674,2024-05-21,295,21,4,97.59,0
1358,2024-09-07,274,27,3,52.56,10
1486,2025-07-01,218,28,3,93.46,0
466,2024-06-06,157,18,2,113.61,10
2254,2024-06-22,167,29,3,98.91,15
869,2025-06-07,39,17,4,58.44,5
2842,2025-05-29,70,16,3,22.92,15
1661,2025-03-09,14,5,4,15.92,10
4159,2024-11-13,205,24,5,73.36,0
1465,2024-12-31,139,15,2,43.35,0
3338,2025-07-27,137,29,5,98.91,0
1021,2024-10-28,58,19,1,43.01,0
395,2025-04-18,97,26,2,141.76,0
3680,2025-08-19,219,20,2,60.25,0
47,2025-05-30,28,16,3,22.92,0
3689,2024-11-24,108,13,3,18.09,0
428,2024-05-13,146,21,2,97.59,0
4011,2024-04-13,242,23,4,102.85,0
3217,2025-09-09,257,26,4,141.76,15
4059,2025-04-02,258,1,1,47.8,5
2930,2024-08-05,176,15,2,43.35,15
546,2025-04-08,146,28,3,93.46,10
3533,2024-12-30,3,28,1,93.46,15
252,2024-11-30,251,39,4,39.05,15
119,2025-03-19,196,20,2,60.25,0
123,2025-02-05,8,13,4,18.09,0
4210,2025-06-19,111,21,2,97.59,15
1346,2025-06-26,36,34,2,21.92,0
1999,2024-12-11,106,12,1,85.81,0
3520,2024-12-25,239,34,3,21.92,0
3212,2024-08-27,27,13,1,18.09,0
3274,2024-06-10,176,26,3,141.76,5
1155,2024-08-29,63,1,1,47.8,0
2047,2024-10-11,33,21,1,97.59,0
942,2024-07-04,220,9,1,102.79,0
80,2024-12-27,190,26,5,141.76,0
1046,2025-07-30,13,4,2,72.91,0
1245,2024-12-19,157,21,5,97.59,10
2984,2024-11-20,299,1,1,47.8,10
1156,2025-09-06,226,33,4,99.14,0
59,2025-06-11,86,29,1,98.91,0
522,2025-02-26,132,18,4,113.61,0
3766,2024-10-31,129,31,1,72.32,5
4362,2024-09-02,58,32,3,106.66,10
73,2025-02-04,248,20,1,60.25,0
27,2024-12-06,242,20,1,60.25,10
1725,2024-06-29,297,31,3,72.32,5
2933,2024-11-30,84,24,1,73.36,15
4081,2025-02-16,198,14,4,62.21,0
830,2024-07-09,29,27,3,52.56,0
2583,2025-03-04,125,40,1,82.94,15
2924,2025-09-15,126,18,4,113.61,0
3035,2024-11-28,30,5,2,15.92,15
3203,2024-11-24,144,10,2,62.62,0
2273,2024-05-29,131,26,5,141.76,0
242,2024-11-18,255,37,1,149.41,0
96,2024-05-09,81,12,2,85.81,15
2512,2025-07-13,270,14,1,62.21,10
1752,2024-04-02,124,32,1,106.66,0
4292,2025-02-14,172,3,2,121.61,0
550,2025-05-28,103,5,4,15.92,0
1231,2025-09-02,35,36,1,10.4,5
1497,2025-07-18,126,16,2,22.92,0
2113,2025-02-18,76,14,5,62.21,10
347,2024-06-10,112,7,4,37.71,0
424,2024-12-28,189,15,3,43.35,0
2818,2024-07-14,278,40,3,82.94,0
4327,2024-11-14,156,5,2,15.92,10
1095,2024-07-18,218,21,5,97.59,10
2102,2024-07-07,283,35,5,11.58,5
2932,2024-12-25,141,35,3,11.58,0
837,2025-05-14,194,23,3,102.85,0
810,2025-09-06,120,15,1,43.35,10
875,2024-10-03,128,31,1,72.32,15
967,2024-08-27,142,10,3,62.62,0
1269,2024-10-26,102,21,2,97.59,5
2964,2025-08-27,200,15,3,43.35,15
1020,2024-06-07,56,15,4,43.35,5
2796,2024-06-11,82,17,2,58.44,15
1453,2025-04-18,286,5,1,15.92,10
1566,2024-08-06,231,39,1,39.05,5
3712,2024-08-09,118,28,1,93.46,5
901,2024-05-24,242,19,1,43.01,5
1188,2024-12-24,219,26,4,141.76,0
4367,2024-12-27,167,4,1,72.91,0
2871,2024-08-09,88,11,3,127.63,10
824,2024-10-16,274,17,3,58.44,15
1972,2025-05-19,237,37,4,149.41,5
3615,2025-08-19,122,2,1,131.21,15
983,2025-05-06,52,32,4,106.66,0
1354,2024-11-19,275,24,5,73.36,0
3996,2024-06-18,231,16,4,22.92,0
3916,2024-06-19,42,4,3,72.91,5
2220,2024-12-20,208,25,5,94.83,15
983,2025-05-06,52,5,3,15.92,15
2851,2025-08-27,291,7,4,37.71,5
1318,2024-07-01,39,25,2,94.83,0
2411,2024-05-28,231,14,1,62.21,0
457,2024-08-17,190,12,3,85.81,15
3602,2025-04-28,233,12,3,85.81,0
32,2024-05-09,33,5,5,15.92,5
790,2025-05-26,201,8,5,103.07,5
2892,2025-09-05,227,40,1,82.94,5
3487,2024-11-17,216,37,1,149.41,10
3387,2025-07-12,240,6,2,114.35,0
1265,2025-04-25,216,7,1,37.71,5
1818,2025-05-16,69,5,1,15.92,0
3850,2024-12-17,286,12,2,85.81,0
4180,2024-12-21,75,10,3,62.62,10
758,2025-06-21,263,20,2,60.25,0
1298,2025-09-18,20,37,1,149.41,15
222,2024-05-30,242,34,2,21.92,0
1321,2024-05-31,214,11,1,127.63,0
1710,2024-12-29,182,30,5,97.13,10
2475,2024-09-02,96,7,1,37.71,15
2378,2024-12-08,297,6,2,114.35,10
3040,2024-11-14,194,4,2,72.91,5
3485,2024-06-30,200,20,5,60.25,15
1307,2024-09-06,282,32,2,106.66,5
1307,2024-09-06,282,2,2,131.21,0
587,2025-08-19,287,2,4,131.21,0
1297,2025-06-06,202,23,4,102.85,5
1679,2025-03-15,252,35,3,11.58,5
3624,2024-10-19,47,34,4,21.92,5
3716,2025-02-21,175,6,5,114.35,10
1539,2024-06-17,131,39,5,39.05,0
2650,2024-06-17,96,34,2,21.92,5
3889,2025-08-27,188,2,2,131.21,0
798,2025-07-20,249,6,4,114.35,0
1270,2024-05-18,220,11,4,127.63,0
3707,2024-06-05,156,1,3,47.8,0
4029,2025-01-01,289,9,5,102.79,0
989,2024-11-12,173,30,5,97.13,5
3896,2025-04-17,38,19,4,43.01,10
2240,2024-08-20,166,34,5,21.92,5
1537,2024-11-23,183,29,3,98.91,15
1977,2025-08-11,194,30,1,97.13,0
1452,2025-04-02,244,33,1,99.14,0
1269,2024-10-26,102,24,1,73.36,0
2987,2025-02-01,245,8,5,103.07,5
3756,2024-12-17,13,23,1,102.85,10
2030,2024-08-24,278,24,2,73.36,0
2595,2024-10-06,89,17,2,58.44,0
700,2024-12-08,84,27,4,52.56,0
2018,2024-06-26,37,8,5,103.07,5
2173,2024-07-04,282,22,3,58.86,0
4139,2024-09-10,242,36,4,10.4,0
1863,2025-08-11,24,9,3,102.79,5
620,2024-04-28,291,25,3,94.83,0
338,2024-12-26,300,25,5,94.83,15
2763,2025-04-25,7,32,3,106.66,0
1165,2024-04-18,157,38,4,21.84,5
4329,2024-12-23,46,38,4,21.84,5
2569,2025-09-16,270,28,3,93.46,10
4171,2025-01-02,271,11,5,127.63,15
1476,2025-01-09,146,16,5,22.92,0
1543,2024-12-20,165,5,2,15.92,0
1595,2024-09-18,102,11,5,127.63,0
2814,2025-04-26,222,12,2,85.81,10
1205,2025-03-20,43,34,3,21.92,0
2093,2024-11-14,61,34,2,21.92,5
3323,2024-11-03,68,16,2,22.92,10
2555,2025-06-02,214,26,5,141.76,0
2962,2024-11-29,269,39,4,39.05,15
2188,2024-05-01,242,24,4,73.36,5
369,2025-02-16,182,18,2,113.61,5
3375,2025-05-15,209,13,4,18.09,5
1971,2024-04-16,64,7,3,37.71,0
1937,2025-05-01,258,14,3,62.21,0
1694,2024-11-30,204,25,5,94.83,0
1332,2025-08-09,200,32,5,106.66,0
3343,2024-12-22,249,3,4,121.61,10
2928,2025-08-12,208,8,3,103.07,10
2689,2024-04-04,134,12,5,85.81,15
1811,2025-04-24,249,4,1,72.91,10
542,2024-12-01,99,39,2,39.05,15
1771,2025-05-09,224,23,5,102.85,0
3250,2024-11-05,131,22,5,58.86,5
3437,2024-05-10,295,28,3,93.46,0
3259,2025-02-21,153,33,4,99.14,0
2888,2024-08-29,281,25,2,94.83,0
2525,2025-02-09,108,7,2,37.71,0
3874,2024-11-04,210,30,5,97.13,0
2684,2025-02-06,194,21,1,97.59,10
2940,2024-07-13,7,30,3,97.13,10
3020,2024-10-05,108,38,3,21.84,10
284,2024-09-22,124,18,1,113.61,5
1033,2024-04-06,242,17,5,58.44,0
1466,2024-12-31,157,34,3,21.92,10
4340,2025-09-30,272,15,2,43.35,10
3198,2024-12-14,251,36,1,10.4,5
1530,2025-05-25,63,14,3,62.21,0
1783,2024-04-29,282,6,5,114.35,10
523,2024-06-01,64,29,5,98.91,5
4212,2025-07-16,110,32,4,106.66,15
1478,2024-07-03,242,7,4,37.71,10
3073,2024-11-15,98,40,5,82.94,0
1087,2024-10-01,170,29,4,98.91,15
1945,2024-04-26,291,29,3,98.91,5
3555,2024-07-18,146,9,4,102.79,15
201,2024-05-18,194,10,4,62.62,0
1323,2024-07-09,273,24,4,73.36,15
4186,2025-03-20,30,33,1,99.14,5
1544,2024-04-04,124,18,2,113.61,0
3358,2024-08-29,150,22,1,58.86,15
2351,2025-02-12,291,4,2,72.91,0
3110,2024-09-22,37,19,3,43.01,10
886,2024-11-05,103,1,3,47.8,0
3290,2025-01-28,152,14,4,62.21,10
4397,2024-10-07,10,31,1,72.32,10
